fulltext_url,title,work_url,work_type,contributor,publisher,date,type,format,extent,language,subject,spatial,is_part_of,identifier,rights,fulltext_url_text,catalogue_url
https://nla.gov.au/nla.obj-2125851948,Australia's official development assistance to developing countries / Circulated by ... Minister for Foreign Affairs.,https://trove.nla.gov.au/work/11494860,"Government publication | Periodical | Periodical/Journal, magazine, other",Australia | Australia. Department of Foreign Affairs,"Canberra : Australian Govt. Pub. Service,",1977,text,volume,3 v. ; 25 cm.,,"Budget -- Australia -- Periodicals. | Economic assistance, Australian -- Periodicals.",u-at---,"series: Budget related paper (Canberra, A.C.T.) | series: Parliamentary paper (Australia. Parliament)",AuCNLKIN: 000001069223 | OCoLC: 3407512,,National Library of Australia digitised item. Nq 328.94 AUS copy,
https://nla.gov.au/nla.obj-68375465,The bulletin.,https://trove.nla.gov.au/work/11500235 | https://trove.nla.gov.au/work/181758222,"Microform | Periodical | Periodical/Journal, magazine, other | Periodical/Newspaper",United States. Entomological Commission,"Sydney, N.S.W. : John Haynes and J.F. Archibald,",1880,still image | text,microfilm reel | online resource | volume,"1 online resource : illustrations (chiefly coloured), portraits (chiefly coloured). | 105 volumes : illustrations (chiefly coloured), portraits (chiefly coloured) ; 30-40 cm.",,Australia -- Economic conditions -- Periodicals. | Australia -- History -- Periodicals. | Australia -- Periodicals. | Australia -- Politics and government -- Periodicals. | Australia -- Social conditions -- Periodicals. | Australia New South Wales Sydney | Australian | Australian newspapers -- New South Wales -- Sydney. | Australian periodicals -- New South Wales -- Sydney. | Foreign news -- Periodicals. | Insect pests -- Periodicals. | New South Wales -- Newspapers. | Sydney (N.S.W.) -- Newspapers. | Sydney (N.S.W.) -- Periodicals. | World politics -- Periodicals.,u-at--- | u-at-ne,series: Digitised newspapers and more. | series: John Ryan Comic Collection (Specific issues).,AuCNLKIN: 000003135044 | AuCNLKIN: 000066490328 | OCoLC: 1137757229 | OCoLC: 2258709,,"Issues available online No. 1 (Jan. 31, 1880)-v. 105, no.5423 (July 3, 1984) | National Library of Australia digitised item",
https://nla.gov.au/nla.obj-2337713625,Russkii v Avstralii = The Russian in Australia.,https://trove.nla.gov.au/work/11510518,"Periodical | Periodical/Journal, magazine, other",,"Sydney, N.S.W. : Russian in Australia Magazine Co.,",1937,,volume,v. ; 28 cm.,English | Russian,Russians -- Australia -- Intellectual life -- Periodicals. | Russians -- Australia -- Periodicals.,u-at---,,AuCNLKIN: 000010739556 | OCoLC: 50005169,,National Library of Australia digitised item. Nq 059.4 FIR v.17 copy,
https://nla.gov.au/nla.obj-401605881,"Report of the Cottage Home for Destitute Children, Newtown.",https://trove.nla.gov.au/work/11525280,"Periodical | Periodical/Journal, magazine, other","Cottage Home for Destitute Children (Newtown, N.S.W.)","Sydney : Cottage Home for Destitute Children,",1880,,volume,volumes ; 21 cm.,,"Children -- Institutional care -- New South Wales -- Periodicals. | Cottage Home for Destitute Children (Newtown, N.S.W.) -- Periodicals. | Homeless children -- Services for -- New South Wales -- Periodicals.",u-at-ne,,AuCNLKIN: 000010743022 | OCoLC: 221605273,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-288413164,Abstract of the ... report of the London Missionary Society for the year ending ...,https://trove.nla.gov.au/work/11574101,"Periodical | Periodical/Journal, magazine, other",London Missionary Society,London : London Missionary Society.,18uu,,volume,v. ; 22 cm.,,"London Missionary Society -- Periodicals. | Missions, British -- Periodicals.",,,AuCNLKIN: 000010759971 | OCoLC: 221649269,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-578112846,Sitrep.,https://trove.nla.gov.au/work/11623826,"Government publication | Periodical | Periodical/Journal, magazine, other",Bush Fire Council of New South Wales | New South Wales. State Emergency Services.,[Sydney : State Emergency Services],1976,still image | text,online resource | volume,1 online resource : illustrations. | v. : ill. ; 24 cm.,,Australian | Australian periodicals -- New South Wales -- Sydney. | Disaster relief -- Australia -- New South Wales -- Periodicals. | Disaster relief -- New South Wales -- Periodicals. | Disaster relief. | New South Wales. | Sydney (N.S.W.) -- Periodicals.,u-at-ne,series: Digitised newspapers and more.,AuCNLKIN: 000001146478 | AuCNLKIN: 000066492619 | OCoLC: 1137862854 | OCoLC: 3506387,,"Issues available online Vol. 1 (1976)-Vol 3, no. 4, (Spring 1978) | National Library of Australia digitised item",
https://nla.gov.au/nla.obj-369015661,The Victorian historical magazine.,https://trove.nla.gov.au/work/11645432,"Microform | Periodical | Periodical/Journal, magazine, other",Historical Society of Victoria | Historical Society of Victoria. | Royal Historical Society of Victoria | State Library of Victoria. Council,"Melbourne : Historical Society of Victoria,",1911,text,microfiche | volume,45 v. : ill. ; 22 cm. | 45 volumes : illustrations ; 22 cm.,,Australia -- History -- Periodicals. | Geschiedenis. | History -- Periodicals. | Melbourne (Vic.) -- History -- Periodicals. | Royal Historical Society of Victoria -- Periodicals. | Victoria -- History -- Periodicals. | Victoria.,u-at-vi,series: Marcie Muir collection of Australian children's books. | series: Rex Nan Kivell Collection ; NK7476,AuCNLKIN: 000002891857 | AuCNLKIN: 000010792319 | OCoLC: 2172409 | OCoLC: 221427545,,"National Library of Australia digitised item. sample issues only - JAFp BIO 267, Vol. XXIII No. 4, (February 1951) and JAFp BIO 310, Vol. 27 No. 2, (June, 1957)",
https://nla.gov.au/nla.obj-61331905,The North-China herald and Supreme Court & Consular gazette.,https://trove.nla.gov.au/work/11800200,Periodical | Periodical/Newspaper,,"Shanghai, China : North China Herald,",1870,text,volume,v. ; 34 cm.,,China -- Shanghai. | China Shanghai | Shanghai (China) -- Newspapers.,a-cc---,,AuCNLKIN: 000010856216 | OCoLC: 1716096,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-733140625,Realtime.,https://trove.nla.gov.au/work/11804773,"Periodical | Periodical/Journal, magazine, other",,"Rushcutters Bay, N.S.W : Open City Inc, | Rushcutters Bay, N.S.W. : Open City Inc.,",1994,still image | text,online resource | volume,1 online resource : illustrations. | v. : ill ; 43 cm. | volumes : illustrations ; 43 cm.,,Art - Theory and criticism. | Arts -- Australia -- Periodicals. | Arts. | Australia. | Australian | Australian periodicals -- New South Wales -- Rushcutters Bay. | Film criticism -- Australia -- Periodicals. | Film. | Media. | Performing arts - Performance and performance practice. | Performing arts -- Australia -- Periodicals. | Performing arts. | Rushcutters Bay (N.S.W.) -- Periodicals.,u-at--- | u-at-ne,series: Digitised newspapers and more.,AuCNLKIN: 000010857727 | AuCNLKIN: 000027135369 | AuCNLKIN: 000066474026 | OCoLC: 1137082940 | OCoLC: 11788626 | OCoLC: 37168378,,Issues available online No. 1 (1994)-130 (Dec. 2015/ Jan. 2016) | National Library of Australia digitised item,
https://nla.gov.au/nla.obj-262991064,The Rising sun.,https://trove.nla.gov.au/work/11805423,"Periodical | Periodical/Journal, magazine, other",Young Men's Christian Associations of Australia,"London : YMCA,",1918,,volume,v.,,"World War, 1914-1918 -- War work -- Young Men's Christian Associtions of Australia. | Young Men's Chrisian Associations of Australia -- Periodicals.",,,AuCNLKIN: 000010857928 | OCoLC: 221689658,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-53463227,Votes and proceedings of the Legislative Council during the session ...,https://trove.nla.gov.au/work/11834358,"Government publication | Periodical | Periodical/Journal, magazine, other",Western Australia. Legislative Council,"Perth : Govt. Printer,",1870,,volume,v. ; 34 cm.,,Western Australia -- Politics and government -- Periodicals. | Western Australia. Legislative Council -- Periodicals.,u-at-we,,AuCNLKIN: 000004833625 | OCoLC: 220240678,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-3052658814,Stockholm conference eco.,https://trove.nla.gov.au/work/11840604,"Periodical | Periodical/Journal, magazine, other",,"San Francisco, Calif. : The Ecologist and Friends of the Earth.",19uu,,volume,v.,,,,,AuCNLKIN: 000004835408 | OCoLC: 2254310,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-2784014779,The red cripple : a tale of the midnight express / by Charles Bradley.,https://trove.nla.gov.au/work/11847843,"Book | Periodical | Periodical/Journal, magazine, other","Bradley, Charles.","George Robertson and Co. | Melbourne : George Robertson and Co.,",1891,,Book | volume,186 p. ; 18 cm. | 29 words,English,,,,AuCNLKIN: 000004837488 | OCoLC: 220259162,Out of Copyright | http://rightsstatements.org/vocab/NKC/1.0/,National Library of Australia digitised item. HHP 210 copy,https://nla.gov.au/nla.cat-vn2323391
https://nla.gov.au/nla.obj-32580028,"G. J. Crouch's general advertising medium, epitome of news, and miscellaneous gleaner.",https://trove.nla.gov.au/work/11850276,"Periodical | Periodical/Journal, magazine, other","Crouch, G. J. (George John)","Sydney : G.J. Crouch,",1858,,volume,48 v. ; 22 cm.,,Advertising -- New South Wales -- Sydney -- Periodicals. | Retail trade -- New South Wales -- Sydney -- Periodicals.,u-at-ne,,AuCNLKIN: 000004838063 | OCoLC: 220262431,,National Library of Australia digitised item. PETHpam 172 copy,
https://nla.gov.au/nla.obj-32777718,The Rural magazine.,https://trove.nla.gov.au/work/11850351,"Periodical | Periodical/Journal, magazine, other",,"Melbourne : George Robertson,",1855,,volume,v. ; 23 cm.,,Agriculture -- Victoria -- Periodicals.,u-at-vi,,AuCNLKIN: 000004838080 | OCoLC: 220262574,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-68925498,Australasian circular.,https://trove.nla.gov.au/work/11850994,"Periodical | Periodical/Journal, magazine, other",,"London : H.M.S.O.,",1908,,volume,v. ; 22 cm.,,,,,AuCNLKIN: 000004838235 | OCoLC: 1029352027,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-52874072,Report / United British Women's Emigration Association.,https://trove.nla.gov.au/work/11852976,"Periodical | Periodical/Journal, magazine, other",,Winchester : United British Women's Emigration Association.,uuuu,,volume,v. ; 22 cm.,,,,,AuCNLKIN: 000004838755 | AuCNLKIN: 000075479976 | OCoLC: 1029352023,,National Library of Australia digitised item. 1894,
https://nla.gov.au/nla.obj-61977546,Report of the directors / London Chartered Bank of Australia.,https://trove.nla.gov.au/work/11855164 | https://trove.nla.gov.au/work/21537205,"Periodical | Periodical/Journal, magazine, other",,London : The Bank.,uuuu,text,volume,v. ; 21 cm.,,Australia and New Zealand Bank Limited.,u------,,AuCNLKIN: 000002816989 | AuCNLKIN: 000004839310 | OCoLC: 14761551 | OCoLC: 8539153,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-71533419,Our Empire : the Imperial review of the United Kingdom and the British Dominions beyond the seas.,https://trove.nla.gov.au/work/11862132 | https://trove.nla.gov.au/work/255537869,"Periodical | Periodical/Journal, magazine, other",,"London : Empire Home Club,",191u,,volume,v. ; 22 cm.,,,,,AuCNLKIN: 000004841100 | AuCNLKIN: 000075477877 | OCoLC: 1006717585,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-80303456,The Chronicle of the London Missionary Society : a record of its proceedings at home and abroad.,https://trove.nla.gov.au/work/11863782,"Microform | Periodical | Periodical/Journal, magazine, other",London Missionary Society,London : The Society.,18uu,text,volume,v. ; 23 cm. | volumes ; 23 cm.,,"Evangelistic work -- Periodicals. | Great Britain -- Religion -- Periodicals. | London Missionary Society -- Periodicals. | London Missionary Society. | Missionaries -- Periodicals. | Missions -- Periodicals. | Missions -- Societies, etc -- Periodicals. | Missions, British -- Periodicals. | Missions, British. | Theology -- Periodicals.",,,AuCNLKIN: 000004841660 | AuCNLKIN: 000044176099 | AuCNLKIN: 000072612896 | AuCNLKIN: 000075476346 | OCoLC: 220281227,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-99622613,Monthly postal & telegraph guide.,https://trove.nla.gov.au/work/11869077,"Government publication | Periodical | Periodical/Journal, magazine, other",Victoria. Post Office and Telegraph Department,"Melbourne : Govt. Printer,",1873,,volume,110 v. ; 23 cm.,,Postal service -- Victoria -- Guidebooks. | Telegraph -- Victoria -- Periodicals.,u-at-vi,,AuCNLKIN: 000004843129 | OCoLC: 220289213,,National Library of Australia digitised item. PETHpam 1956 copy,
https://nla.gov.au/nla.obj-137752768,New Zealand report / Friends of the Church of New Zealand.,https://trove.nla.gov.au/work/11873935,"Periodical | Periodical/Journal, magazine, other",Friends of New Zealand. | Friends of the Church of New Zealand,"[England],",18uu,,volume,v. ; 19 cm.,,Church of England -- Missions -- New Zealand -- Periodicals. | Maori (New Zealand people) -- Missions -- Periodicals.,,,AuCNLKIN: 000004844656 | OCoLC: 777387197,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-163710085,Report of the Directors of the English and Australian Copper Company presented at the ... general meeting of the proprietors.,https://trove.nla.gov.au/work/11874360,"Periodical | Periodical/Journal, magazine, other",English and Australian Copper Company | English and Australian Copper Company. Annual report of the Directors of the English and Australian Copper Company.,"London : The Company,",1852,,volume,v. ; 21 cm.,,Copper mines and mining -- Australia -- Periodicals. | Copper mines and mining -- South Australia -- Periodicals. | English and Australian Copper Company -- Periodicals.,,,AuCNLKIN: 000004844734 | OCoLC: 1029351952,,National Library of Australia digitised item,
